400||||-3.6029243
784||||-2.644805
400||||-3.6029243
784||||-2.644805
400||||-3.6029243
784||||-2.644805
400||||-3.6029243
784||||-2.644805
400||||-3.6029243
784||||-2.644805
400||||-3.6029243
784||||-2.644805
400||||-3.6029243
784||||-2.644805
400||||-3.6029243
784||||-2.644805
400||||-3.6029243
784||||-2.644805
400||||-3.6029243
784||||-2.644805
400||||-3.6029243
784||||-2.644805
400||||-3.6029243
784||||-2.644805
400||||-3.6029243
784||||-2.644805
400||||-3.6029243
784||||-2.644805
400||||-3.6029243
784||||-2.644805
400||||-3.6029243
784||||-2.644805
400||||-3.6029243
784||||-2.644805
400||||-3.6029243
784||||-2.644805
400||||-3.6029243
784||||-2.644805
400||||-3.6029243
784||||-2.644805
400||||-3.6029243
784||||-2.644805
400||||-3.6029243
784||||-2.644805
400||||-3.6029243
784||||-2.644805
400||||-3.6029243
784||||-2.644805
400||||-3.6029243
784||||-2.644805
400||||-3.6029243
784||||-2.644805
400||||-3.6029243
784||||-2.644805
400||||-3.6029243
784||||-2.644805
400||||-3.6029243
784||||-2.644805
400||||-3.6029243
784||||-2.644805
400||||-3.6029243
784||||-2.644805
400||||-3.6029243
784||||-2.644805
400||||-3.6029243
784||||-2.644805
400||||-3.6029243
784||||-2.644805
400||||-3.6029243
784||||-2.644805
400||||-3.6029243
784||||-2.644805
400||||-3.6029243
784||||-2.644805
400||||-3.6029243
784||||-2.644805
400||||-3.6029243
784||||-2.644805
400||||-3.6029243
784||||-2.644805
400||||-3.6029243
784||||-2.6787405
400||||-3.5820403
784||||-2.7128835
400||||-3.5619693
784||||-2.746891
400||||-3.542355
784||||-2.7806015
400||||-3.5240636
784||||-2.813922
400||||-3.5040388
784||||-2.8467994
400||||-3.4824433
784||||-2.8791986
400||||-3.462563
784||||-2.911099
400||||-3.4433455
784||||-2.9424877
400||||-3.428329
784||||-2.9733586
400||||-3.416626
784||||-3.0037088
400||||-3.4064875
784||||-3.0335388
400||||-3.3966079
784||||-3.062852
400||||-3.3858604
784||||-3.0916514
400||||-3.3756065
784||||-3.119946
400||||-3.3704739
784||||-3.1477408
400||||-3.3645663
784||||-3.175044
400||||-3.3587742
784||||-3.2018657
400||||-3.3548322
784||||-3.2282138
400||||-3.3497453
784||||-3.2540975
400||||-3.3464332
784||||-3.2795277
400||||-3.340958
784||||-3.3045144
400||||-3.337253
784||||-3.3290668
400||||-3.3340073
784||||-3.3531961
400||||-3.3341837
784||||-3.376912
400||||-3.3359175
784||||-3.4002256
400||||-3.3400693
784||||-3.4231462
400||||-3.345407
784||||-3.4456844
400||||-3.3563404
784||||-3.4678497
400||||-3.366459
784||||-3.4896512
400||||-3.3773694
784||||-3.5111008
400||||-3.3862667
784||||-3.532206
400||||-3.3934512
784||||-3.5529766
400||||-3.3989635
784||||-3.573421
400||||-3.4047403
784||||-3.5935493
400||||-3.409628
784||||-3.613369
400||||-3.4144287
784||||-3.6328893
400||||-3.4210672
784||||-3.6521187
400||||-3.4305553
784||||-3.6710649
400||||-3.4365306
784||||-3.689736
400||||-3.4446921
784||||-3.7081385
400||||-3.455822
784||||-3.7262802
400||||-3.4681273
784||||-3.7441688
400||||-3.4835982
784||||-3.7618103
400||||-3.4989161
784||||-3.7792115
400||||-3.5131736
784||||-3.7963796
400||||-3.523931
784||||-3.8133197
400||||-3.5364757
784||||-3.830038
400||||-3.5469737
784||||-3.846542
400||||-3.5585847
784||||-3.8628354
400||||-3.571744
784||||-3.8789248
400||||-3.5824375
784||||-3.894816
400||||-3.589364
784||||-3.910513
400||||-3.5985327
784||||-3.926021
400||||-3.6083841
784||||-3.9413447
400||||-3.6187563
784||||-3.956489
400||||-3.6314802
784||||-3.9714584
400||||-3.64615
784||||-3.986257
400||||-3.6613708
784||||-4.00089
400||||-3.674779
784||||-4.015359
400||||-3.691668
784||||-4.0296702
400||||-3.7094822
784||||-4.0438266
400||||-3.728901
784||||-4.057832
400||||-3.749937
784||||-4.0716887
400||||-3.7716146
784||||-4.0854015
400||||-3.790163
784||||-4.098974
400||||-3.8056946
784||||-4.1124077
400||||-3.8207521
784||||-4.125707
400||||-3.83499
784||||-4.138875
400||||-3.8500562
784||||-4.151914
400||||-3.8668823
784||||-4.1648264
400||||-3.8831143
784||||-4.177616
400||||-3.90058
784||||-4.1902847
400||||-3.917976
784||||-4.2028346
400||||-3.9332108
784||||-4.215269
400||||-3.9476647
784||||-4.22759
400||||-3.9626799
784||||-4.2397995
400||||-3.9802852
784||||-4.2519007
400||||-3.9964743
784||||-4.2638946
400||||-4.0124574
784||||-4.275784
400||||-4.0265884
784||||-4.2875705
400||||-4.0411263
784||||-4.299256
400||||-4.0545835
784||||-4.310843
400||||-4.066133
784||||-4.3223333
400||||-4.0782895
784||||-4.333728
400||||-4.092349
784||||-4.3450294
400||||-4.1066394
784||||-4.356239
400||||-4.119465
784||||-4.3673587
400||||-4.134342
784||||-4.37839
400||||-4.151275
784||||-4.389334
400||||-4.1694217
784||||-4.400193
400||||-4.189639
784||||-4.410968
400||||-4.208167
784||||-4.4216604
400||||-4.223637
784||||-4.4322715
400||||-4.235022
784||||-4.4428034
400||||-4.246509
784||||-4.453256
400||||-4.253659
784||||-4.463632
400||||-4.260624
784||||-4.4739327
400||||-4.2661953
784||||-4.484158
400||||-4.273378
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.494311
400||||-4.278953
784||||-4.5043902
400||||-4.2847476
784||||-4.5143995
400||||-4.2920117
784||||-4.524338
400||||-4.298053
784||||-4.534208
400||||-4.3032365
784||||-4.544009
400||||-4.310187
784||||-4.5537443
400||||-4.3177905
784||||-4.563413
400||||-4.3293395
784||||-4.5730176
400||||-4.3409777
784||||-4.5825577
400||||-4.3527575
784||||-4.592035
400||||-4.365738
784||||-4.60145
400||||-4.3762784
784||||-4.610804
400||||-4.383962
784||||-4.6200976
400||||-4.3923883
784||||-4.6293316
400||||-4.397483
784||||-4.638507
400||||-4.4044647
784||||-4.647625
400||||-4.4121695
784||||-4.6566854
400||||-4.419216
784||||-4.665689
400||||-4.4273934
784||||-4.674638
400||||-4.43481
784||||-4.6835313
400||||-4.445285
784||||-4.6923714
400||||-4.4563146
784||||-4.7011576
400||||-4.4679723
784||||-4.709892
400||||-4.47888
784||||-4.7185736
400||||-4.489349
784||||-4.727205
400||||-4.499213
784||||-4.735785
400||||-4.509127
784||||-4.744315
400||||-4.5183816
784||||-4.752796
400||||-4.5268574
784||||-4.761228
400||||-4.5346937
784||||-4.769613
400||||-4.5432577
784||||-4.7779493
400||||-4.5524054
784||||-4.7862396
400||||-4.5576982
784||||-4.794483
400||||-4.562105
784||||-4.8026805
400||||-4.5645623
784||||-4.8108335
400||||-4.5651793
784||||-4.818941
400||||-4.5671926
784||||-4.8270054
400||||-4.570715
784||||-4.835026
400||||-4.573235
784||||-4.843003
400||||-4.578191
784||||-4.8509374
400||||-4.5848947
784||||-4.85883
400||||-4.5912385
784||||-4.866681
400||||-4.5984044
784||||-4.8744907
400||||-4.606241
784||||-4.88226
400||||-4.6151814
784||||-4.889989
400||||-4.6255207
784||||-4.897678
400||||-4.636459
784||||-4.9053283
400||||-4.6476116
784||||-4.9129395
400||||-4.6577945
784||||-4.9205117
400||||-4.668992
784||||-4.9280467
400||||-4.679622
784||||-4.935544
400||||-4.689443
784||||-4.9430037
400||||-4.698144
784||||-4.950427
400||||-4.706945
784||||-4.9578133
400||||-4.717643
784||||-4.9651647
400||||-4.7285233
784||||-4.97248
400||||-4.7384076
784||||-4.979759
400||||-4.74738
784||||-4.9870048
400||||-4.7562866
784||||-4.994215
400||||-4.7641115
784||||-5.0013914
400||||-4.771611
784||||-5.008534
400||||-4.7790265
784||||-5.015643
400||||-4.784718
784||||-5.022719
400||||-4.7904735
784||||-5.0297623
400||||-4.7970233
784||||-5.036773
400||||-4.802649
784||||-5.0437512
400||||-4.806773
784||||-5.0506983
400||||-4.811899
784||||-5.0576134
400||||-4.8160224
784||||-5.0644975
400||||-4.8193893
784||||-5.071351
400||||-4.8247557
784||||-5.0781736
400||||-4.8294263
784||||-5.0849657
400||||-4.834702
784||||-5.091728
400||||-4.8383937
784||||-5.098461
400||||-4.8431306
784||||-5.105164
400||||-4.8483353
784||||-5.1118383
400||||-4.853072
784||||-5.118484
400||||-4.8575377
784||||-5.1251
400||||-4.86252
784||||-5.131689
400||||-4.8674374
784||||-5.13825
400||||-4.872949
784||||-5.144782
400||||-4.8801627
784||||-5.1512876
400||||-4.887491
784||||-5.157766
400||||-4.895408
784||||-5.164216
400||||-4.904131
784||||-5.170641
400||||-4.911798
784||||-5.1770387
400||||-4.9195
784||||-5.1834097
400||||-4.9254403
784||||-5.1897545
400||||-4.931817
784||||-5.196074
400||||-4.938365
784||||-5.202368
400||||-4.945266
784||||-5.208636
400||||-4.9514885
784||||-5.214879
400||||-4.956339
784||||-5.2210975
400||||-4.959663
784||||-5.227291
400||||-4.9636216
784||||-5.2334604
400||||-4.96912
784||||-5.2396054
400||||-4.9751067
784||||-5.245726
400||||-4.9814987
784||||-5.2518225
400||||-4.98697
784||||-5.257896
400||||-4.991237
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.263946
400||||-4.9961467
784||||-5.2699723
400||||-4.999858
784||||-5.275976
400||||-5.003956
784||||-5.2819567
400||||-5.006409
784||||-5.2879148
400||||-5.0077534
784||||-5.2938495
400||||-5.010375
784||||-5.2997627
400||||-5.0113783
784||||-5.305654
400||||-5.0140467
784||||-5.3115225
400||||-5.0151296
784||||-5.3173695
400||||-5.0145044
784||||-5.3231955
400||||-5.017602
784||||-5.3289995
400||||-5.0211906
784||||-5.334782
400||||-5.0254874
784||||-5.3405447
400||||-5.0283637
784||||-5.346286
400||||-5.031329
784||||-5.352006
400||||-5.034631
784||||-5.357705
400||||-5.0400395
784||||-5.3633847
400||||-5.046724
784||||-5.369044
400||||-5.056175
784||||-5.3746824
400||||-5.065303
784||||-5.380301
400||||-5.0718913
784||||-5.385901
400||||-5.0783567
784||||-5.3914804
400||||-5.084921
784||||-5.3970404
400||||-5.090405
784||||-5.4025807
400||||-5.0965986
784||||-5.4081025
400||||-5.101712
784||||-5.413605
400||||-5.107886
784||||-5.419089
400||||-5.1134353
784||||-5.4245534
400||||-5.121729
784||||-5.4300003
400||||-5.1297398
784||||-5.435428
400||||-5.1379848
784||||-5.4408374
400||||-5.145274
784||||-5.4462285
400||||-5.152264
784||||-5.451602
400||||-5.1582417
784||||-5.456958
400||||-5.1630173
784||||-5.462295
400||||-5.165339
784||||-5.4676147
400||||-5.167619
784||||-5.4729176
400||||-5.1693597
784||||-5.4782023
400||||-5.1713185
784||||-5.48347
400||||-5.172965
784||||-5.4887204
400||||-5.173074
784||||-5.4939547
400||||-5.174587
784||||-5.4991713
400||||-5.176892
784||||-5.504371
400||||-5.1808925
784||||-5.509554
400||||-5.1864085
784||||-5.51472
400||||-5.191848
784||||-5.5198708
400||||-5.1959743
784||||-5.5250044
400||||-5.201287
784||||-5.530122
400||||-5.2070193
784||||-5.535223
400||||-5.2114997
784||||-5.540309
400||||-5.215277
784||||-5.5453787
400||||-5.219257
784||||-5.5504327
400||||-5.221684
784||||-5.555471
400||||-5.2226973
784||||-5.560494
400||||-5.2239165
784||||-5.5655017
400||||-5.2269974
784||||-5.5704937
400||||-5.2313128
784||||-5.5754704
400||||-5.236333
784||||-5.5804315
400||||-5.2423906
784||||-5.5853786
400||||-5.248895
784||||-5.5903106
400||||-5.2569675
784||||-5.5952272
400||||-5.2658677
784||||-5.6001296
400||||-5.274199
784||||-5.6050177
400||||-5.2819147
784||||-5.609891
400||||-5.2900305
784||||-5.6147494
400||||-5.2976923
784||||-5.6195936
400||||-5.301381
784||||-5.6244235
400||||-5.3035808
784||||-5.62924
400||||-5.305914
784||||-5.634042
400||||-5.3078856
784||||-5.6388297
400||||-5.3092003
784||||-5.643604
400||||-5.3124905
784||||-5.6483636
400||||-5.3152256
784||||-5.6531105
400||||-5.318743
784||||-5.6578436
400||||-5.3214726
784||||-5.662563
400||||-5.3247385
784||||-5.6672688
400||||-5.329607
784||||-5.671961
400||||-5.335167
784||||-5.676641
400||||-5.341503
784||||-5.6813073
400||||-5.3495936
784||||-5.6859603
400||||-5.357249
784||||-5.6906004
400||||-5.3636637
784||||-5.6952267
400||||-5.370646
784||||-5.6998415
400||||-5.378396
784||||-5.704443
400||||-5.386087
784||||-5.709032
400||||-5.3920417
784||||-5.7136083
400||||-5.396198
784||||-5.718171
400||||-5.401278
784||||-5.722723
400||||-5.4047165
784||||-5.727262
400||||-5.4079638
784||||-5.731788
400||||-5.4109306
784||||-5.7363024
400||||-5.414367
784||||-5.740804
400||||-5.4169755
784||||-5.7452946
400||||-5.4199696
784||||-5.7497725
400||||-5.4234276
784||||-5.7542386
400||||-5.4265003
784||||-5.7586927
400||||-5.430227
784||||-5.763135
400||||-5.4342427
784||||-5.767566
400||||-5.4378786
784||||-5.771985
400||||-5.4431295
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.776393
400||||-5.449185
784||||-5.7807884
400||||-5.4550886
784||||-5.785173
400||||-5.4602294
784||||-5.789545
400||||-5.465674
784||||-5.793907
400||||-5.470954
784||||-5.798258
400||||-5.4754157
784||||-5.802597
400||||-5.479208
784||||-5.806925
400||||-5.4842024
784||||-5.8112416
400||||-5.4884353
784||||-5.815548
400||||-5.4927173
784||||-5.8198433
400||||-5.494337
784||||-5.8241277
400||||-5.4958124
784||||-5.828401
400||||-5.4963794
784||||-5.8326635
400||||-5.497981
784||||-5.836915
400||||-5.500318
784||||-5.841157
400||||-5.503292
784||||-5.845388
400||||-5.5058503
784||||-5.8496084
400||||-5.509845
784||||-5.853818
400||||-5.5139537
784||||-5.858017
400||||-5.516744
784||||-5.8622065
400||||-5.518089
784||||-5.866386
400||||-5.5208864
784||||-5.8705544
400||||-5.5242243
784||||-5.874713
400||||-5.5252624
784||||-5.878861
400||||-5.527888
784||||-5.882999
400||||-5.529696
784||||-5.887128
400||||-5.5297246
784||||-5.8912463
400||||-5.5305595
784||||-5.8953547
400||||-5.531294
784||||-5.8994536
400||||-5.532534
784||||-5.903542
400||||-5.5344896
784||||-5.9076204
400||||-5.5369287
784||||-5.9116907
400||||-5.5408764
784||||-5.9157505
400||||-5.5450583
784||||-5.9198008
400||||-5.5507708
784||||-5.923842
400||||-5.5559144
784||||-5.927873
400||||-5.560386
784||||-5.9318943
400||||-5.5650606
784||||-5.9359074
400||||-5.56852
784||||-5.939911
400||||-5.5722985
784||||-5.9439054
400||||-5.575449
784||||-5.94789
400||||-5.5790305
784||||-5.951865
400||||-5.5820484
784||||-5.955831
400||||-5.5853724
784||||-5.959789
